"SRC_mail2Group";"SRC_mail2Code";"SRC_mail2Stat";"SRC_mail2Prio";"SRC_mail2Clean";"SRC_mail2Double";"SRC_mail2CompNo";"VORNAME";"NAME";"STRASSE";"PLZ";"STADT";"POST_Strasse_und_Hausnummer";"POST_Postleitzahl";"POST_Ort";"Ergebnisklasse_der_Zustelladresse";"Veraenderung_Postleitzahl";"Veraenderung_Ortsname";"Veraenderung_Strassenname";"Veraenderung_Hausnummer";"ErgebniskennzeichenZustellbarkeit";"Aehnlichkeitsmass_Ort";"Aehnlichkeitsmass_Strasse";"X_Koordinate";"Y_Koordinate";"Naehere_Qualifizierung_der_Ortsebene";"Ebene_fuer_die_die_Koordinaten_gueltig_sind";"Ergebniskennzeichen_der_Geocodierung";"Name_des_GCS_Services_der_intern_das_Resultat_lieferte";"microm_Haus_ID";"Ebene_fuer_die_diese_Information_gueltig_ist";"Ergebniskennzeichen_der_Geocodierung1";"Nummer_des_Ziel_Frachtzentrums";"Strassenkennzahl";"Die_ersten_11_Stellen_des_Frachtcodes";"Ebene_fuer_die_diese_Information_gueltig_ist1";"Ergebniskennzeichen_der_Geocodierung2";"Kundendaten";"Ergebniskennzeichen_der_Geocodierung3"
"6516";0;100;1;1;1;0;0;"Jane";"Doe";"Maybachplatz 10";"88045";"Friedrichshafen";"Maybachplatz 10";"88045";"Friedrichshafen";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00947409";"+04765770";;2;1;"BL_GCS_D";"084350160107800010";4;1;89;191;88045191010;4;1;;5
"6517";0;100;1;1;1;0;0;"Jane";"Doe";"Scheffelstr. 11";"78462";"Konstanz";"Scheffelstr. 11";"78462";"Konstanz";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00917215";"+04765755";;2;1;"BL_GCS_D";"083350430066600011";4;1;72;83;78462083011;4;1;;5
"6518";0;100;1;1;1;0;0;"Jane";"Doe";"Hinte Aue 16";"53123";"Bonn";"Hinter Aue 16";"53123";"Bonn";"3";"OK";"OK";"C";"OK";"OK";100;86;"+00705707";"+05071506";;2;1;"BL_GCS_D";"053140000134500016";4;1;56;59;53123059016;4;1;;5
"6519";0;100;1;1;1;0;0;"Jane";"Doe";"Am Henschelberg 74/1";"74821";"Mosbach";"Am Henschelberg 74/1";"74821";"Mosbach";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00913434";"+04935080";;2;1;"BL_GCS_D";"0822505800041000741";3;1;76;258;74821258074;4;1;;5
"6520";0;100;1;1;1;0;0;"Jane";"Doe";"An der Sternwarte 13";"04746";"Hartha";"An der Sternwarte 13";"04746";"Hartha";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+01296297";"+05110149";;2;1;"BL_GCS_D";"145222500001200013";3;1;4;2;4746002013;4;1;;5
"6521";0;100;1;1;1;0;0;"Jane";"Doe";"Werther Str. 210";"46395";"Bocholt";"Werther Str. 210";"46395";"Bocholt";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00658233";"+05183531";;2;1;"BL_GCS_D";"055540080111000210";3;1;46;274;46395274210;3;1;;5
"6522";0;100;1;1;1;0;0;"John";"Doe";"Wilhelmshoeh 1";"44388";"Dortmund";"Wilhelmshöh 1";"44388";"Dortmund";"2";"OK";"OK";"C";"OK";"OK";100;100;"+00732297";"+05149428";;2;1;"BL_GCS_D";"059130000652700001";3;1;46;149;44388149001;4;1;;5
"6523";0;100;1;1;1;0;0;"Jane";"Doe";"In der Gruene 1";"58566";"Kierspe";"In der Grüne 1";"58566";"Kierspe";"2";"OK";"OK";"C";"OK";"OK";100;100;"+00758739";"+05116776";;2;1;"BL_GCS_D";"059620280021600001";4;1;58;83;58566083001;4;1;;5
"6524";0;100;1;1;1;0;0;"John";"Doe";"Weckenweg 15";"85055";"Ingolstadt";"Weckenweg 15";"85055";"Ingolstadt";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+01144167";"+04878921";;2;1;"BL_GCS_D";"091610000217300015";3;1;90;322;85055322015;4;1;;5
"6525";0;100;1;1;1;0;0;"Jane";"Doe";"Bergstr. 14";"97944";"Boxberg";"Bergstr. 14";"97944";"Boxberg";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00967572";"+04946616";;2;1;"BL_GCS_D";"081280140002500014";4;1;97;9;97944009014;4;1;;5
"6526";0;100;1;1;1;0;0;"John";"Doe";"Beinstr. 25";"64584";"Biebesheim";"Beinstr. 25";"64584";"Biebesheim am Rhein";"2";"OK";"C";"OK";"OK";"OK";100;100;"+00846250";"+04977919";;2;1;"BL_GCS_D";"064330010002200025";4;1;55;8;64584008025;4;1;;5
"6527";0;100;1;1;1;0;0;"John";"Doe";"Brokweg 3";"59269";"Beckum";"Brokweg 3";"59269";"Beckum";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00806955";"+05179276";;2;1;"BL_GCS_D";"055700080006700003";4;1;33;268;59269268003;4;1;;5
"6528";0;100;1;1;1;0;0;"Jane";"Doe";"Stephan-Jantzen-Ring 43";"18106";"Rostock";"Stephan-Jantzen-Ring 43";"18106";"Rostock";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+01207006";"+05412740";;2;1;"BL_GCS_D";"130030000204800043";3;1;17;28;18106028043;4;1;;5
"6529";0;100;1;1;1;0;0;"John";"Doe";"Krengelstr. 38 B";"46539";"Dinslaken";"Krengelstr. 38 B";"46539";"Dinslaken";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00675922";"+05156165";;2;1;"BL_GCS_D";"051700080039900038B";4;1;46;98;46539098038;4;1;;5
"6530";0;100;1;1;1;0;0;"John";"Doe";"Erich-Weinert-Str. 43";"18059";"Rostock";"Erich-Weinert-Str. 43";"18059";"Rostock";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+01212003";"+05407103";;2;1;"BL_GCS_D";"130030000057600043";4;1;17;68;18059068043;4;1;;5
"6531";0;100;1;1;1;0;0;"John";"Doe";"Rottlandweg 8";"59494";"Soest";"Rottlandweg 8";"59494";"Soest";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00809695";"+05158642";;2;1;"BL_GCS_D";"059740400064100008";4;1;33;611;59494611008;4;1;;5
"6532";0;100;1;1;1;0;0;"John";"Doe";"Sperbergasse 6";"29633";"Munster";"Sperbergasse 6";"29633";"Munster";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+01010120";"+05298751";;2;1;"BL_GCS_D";"033580160029000006";4;1;30;130;29633130006;4;1;;5
"6533";0;100;1;1;1;0;0;"Jane";"Doe";"Am Dorf 8";"31303";"Burgdorf";"Am Dorf 8";"31303";"Burgdorf";"4";"OK";"OK";"SL";"NC";"AC";100;0;"+01000550";"+05244620";1;5;3;"BL_GCS_D";"032410030000000000";5;3;30;0;31303000008;5;3;;5
"6534";0;100;1;1;1;0;0;"John";"Doe";"Weinberge 5";"04910";"Elsterwerda";"Weinberge 5";"04910";"Elsterwerda";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+01353951";"+05146831";;2;1;"BL_GCS_D";"120621240017100005";4;1;4;108;4910108005;4;1;;5
"6535";0;100;1;1;1;0;0;"Jane";"Doe";"Grenzweg 48";"68789";"St. Leon-Rot";"Grenzweg 48";"68789";"St. Leon-Rot";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00862000";"+04926210";;2;1;"BL_GCS_D";"082261030008800048";4;1;67;53;68789053048;4;1;;5
"6536";0;100;1;1;1;0;0;"Jane";"Doe";"Talstr. 41";"79263";"Simonswald";"Talstr. 41";"79263";"Simonswald";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00805365";"+04810078";;4;3;"BL_GCS_D";"083160420003900041";4;1;77;16;79263016041;4;1;;5
"6537";0;100;1;1;1;0;0;"John";"Doe";"Im Doergingsfelde 3";"30974";"Wennigsen";"Im Dörgingsfelde 3";"30974";"Wennigsen (Deister)";"2";"OK";"C";"C";"OK";"OK";100;100;"+00956480";"+05227047";;2;1;"BL_GCS_D";"032410200013400003";4;1;30;178;30974178003;4;1;;5
"6538";0;100;1;1;1;0;0;"Jane";"Doe";"Barsinghaeuser Str. 23 A";"30989";"Gehrden";"Barsinghäuser Str. 23 A";"30989";"Gehrden";"2";"OK";"OK";"C";"OK";"OK";100;100;"+00960196";"+05231663";;2;1;"BL_GCS_D";"032410060003300023A";4;1;30;22;30989022023;4;1;;5
"6539";0;100;1;1;1;0;0;"John";"Doe";"Lindenstr. 60";"48301";"Nottuln";"Lindenstr. 60";"48301";"Nottuln";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00741488";"+05190315";;2;1;"BL_GCS_D";"055580320017400060";4;1;48;56;48301056060;4;1;;5
"6540";0;100;1;1;1;0;0;"John";"Doe";"Zedernweg 29";"53639";"Koenigswinter";"Zedernweg 29";"53639";"Königswinter";"2";"OK";"C";"OK";"OK";"OK";100;100;"+00724892";"+05069719";;2;1;"BL_GCS_D";"053820240088000029";4;1;56;335;53639335029;4;1;;5
"6541";0;100;1;1;1;0;0;"John";"Doe";"Dorfstr.28";"07646";"Trockenborn-Wolfersd";"Dorfstr. 28";"07646";"Trockenborn-Wolfersdorf";"3";"OK";"C";"C";"NF";"OK";97;100;"+01170916";"+05078813";1;5;3;"BL_GCS_D";"160741020000000000";5;3;99;36;7646036028;5;3;;5
"6542";0;100;1;1;1;0;0;"John";"Doe";"Albstr. 13";"78727";"Oberndorf A.N.";"Albstr. 13";"78727";"Oberndorf am Neckar";"3";"OK";"C";"OK";"OK";"OK";90;100;"+00856324";"+04829830";;2;1;"BL_GCS_D";"083250450001900013";3;1;72;3;78727003013;4;1;;5
"6543";0;100;1;1;1;0;0;"John";"Doe";"Von-Tilly-Str. 45";"92363";"Breitenbrunn";"Von-Tilly-Str. 45";"92363";"Breitenbrunn";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+01162835";"+04908458";;2;1;"BL_GCS_D";"093731150012000045";4;1;90;121;92363121045;4;1;;5
"6544";0;100;1;1;1;0;0;"Jane";"Doe";"Schuhgasse 4";"71083";"Herrenberg";"Schuhgasse 4";"71083";"Herrenberg";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00887069";"+04859618";;2;1;"BL_GCS_D";"081150210049800004";4;1;72;305;71083305004;4;1;;5
"6545";0;100;1;1;1;0;0;"Jane";"Doe";"Philosophenweg 39";"23970";"Wismar";"Philosophenweg 39";"23970";"Wismar";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+01147497";"+05389997";;2;1;"BL_GCS_D";"130740870033900039";4;1;24;103;23970103039;4;1;;5
"6546";0;100;1;1;1;0;0;"John";"Doe";"Friedeholzstr. 12";"06886";"Luther. Wittenberg";"Friedeholzstr. 12";"06886";"Lutherstadt Wittenberg";"3";"OK";"C";"OK";"OK";"OK";91;100;"+01259456";"+05186616";;2;1;"BL_GCS_D";"150913750028300012";4;1;4;271;6886271012;4;1;;5
"6547";0;100;1;1;1;0;0;"John";"Doe";"Kampwiese 4";"58239";"Schwerte";"Kampwiese 4";"58239";"Schwerte";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00755948";"+05141176";;2;1;"BL_GCS_D";"059780280034700004";4;1;58;138;58239138004;4;1;;5
"6548";0;100;1;1;1;0;0;"John";"Doe";"An der Aue 3d";"64372";"Ober-Ramstadt";"An der Aue 3d";"64372";"Ober-Ramstadt";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00873741";"+04979670";;2;1;"BL_GCS_D";"064320160003100003D";4;1;55;14;64372014003;4;1;;5
"6549";0;100;1;1;1;0;0;"John";"Doe";"Philosopheuweg 17 B";"61350";"Bad Homburg";"Philosophenweg 17 B";"61350";"Bad Homburg";"3";"OK";"OK";"C";"OK";"OK";100;85;"+00862133";"+05023552";;2;1;"BL_GCS_D";"064340010063400017B";3;1;55;119;61350119017;3;1;;5
"6550";0;100;1;1;1;0;0;"John";"Doe";"Rosenweg 19";"79183";"Waldkirch I. Br.";"Rosenweg 19";"79183";"Waldkirch";"3";"OK";"C";"OK";"OK";"OK";75;100;"+00797153";"+04809371";;2;1;"BL_GCS_D";"083160560026200019";3;1;77;115;79183115019;4;1;;5
"6551";0;100;1;1;1;0;0;"John";"Doe";"Geroldstr. 5";"87700";"Memmingen";"Geroldstr. 5";"87700";"Memmingen";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+01019770";"+04798573";;2;1;"BL_GCS_D";"097640000025700005";4;1;89;120;87700120005;4;1;;5
"6552";0;100;1;1;1;0;0;"John";"Doe";"Walderseestr. 75";"25551";"Hohenlockstedt";"Walderseestr. 75";"25551";"Hohenlockstedt";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00963512";"+05396832";;2;1;"BL_GCS_D";"010610420008400075";4;1;24;71;25551071075;4;1;;5
"6553";0;100;1;1;1;0;0;"Jane";"Doe";"Hauptstr. 12";"87758";"Kronburg";"Hauptstr. 12";"87758";"Kronburg";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+01015783";"+04790447";;2;1;"BL_GCS_D";"097781610002300012";4;1;89;7;87758007012;4;1;;5
"6554";0;100;1;1;1;0;0;"John";"Doe";"Alte Auerbacher Str. 17";"08236";"Ellefeld";"Alte Auerbacher Str. 17";"08236";"Ellefeld";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+01237911";"+05048579";;2;1;"BL_GCS_D";"145230900000100017";4;1;8;45;8236045017;4;1;;5
"6555";0;100;1;1;1;0;0;"Jane";"Doe";"Karl-Speier-Str. 74";"92318";"Neumarkt";"Karl-Speier-Str. 74";"92318";"Neumarkt i.d.OPf.";"2";"OK";"C";"OK";"OK";"OK";100;100;"+01148730";"+04928356";;2;1;"BL_GCS_D";"093731470033000074";3;1;90;438;92318438074;4;1;;5
"6556";0;100;1;1;1;0;0;"Jane";"Doe";"Stueckenfeldstr. 58";"30880";"Laatzen";"Stückenfeldstr. 58";"30880";"Laatzen";"2";"OK";"OK";"C";"OK";"OK";100;100;"+00980770";"+05230584";;2;1;"BL_GCS_D";"032410090034700058";4;1;30;303;30880303058;4;1;;5
"6557";0;100;1;1;1;0;0;"John";"Doe";"Am Rathausplatz 4";"76744";"Woerth";"Am Rathausplatz 4";"76744";"Wörth am Rhein";"2";"OK";"C";"OK";"OK";"OK";100;100;"+00825148";"+04905198";;2;1;"BL_GCS_D";"073345010001500004";4;1;76;205;76744205004;4;1;;5
"6558";0;100;1;1;1;0;0;"Jane";"Doe";"Sonnenallee 154";"12059";"Berlin";"Sonnenallee 154";"12059";"Berlin";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+01344632";"+05247855";;2;1;"BL_GCS_D";"110000003534600154";3;1;15;27;12059027154;3;1;;5
"6559";0;100;1;1;1;0;0;"John";"Doe";"Heinrich-Bruenning-Str. 13";"65439";"Floersheim";"Heinrich-Brüning-Str. 13";"65439";"Flörsheim am Main";"3";"OK";"C";"C";"OK";"OK";100;94;"+00841595";"+05001185";;2;1;"BL_GCS_D";"064360040012900013";4;1;55;78;65439078013;4;1;;5
"6560";0;100;1;1;1;0;0;"John";"Doe";"Hagemannstr. 23";"06406";"Bernburg";"Hagemannstr. 23";"06406";"Bernburg (Saale)";"2";"OK";"C";"OK";"OK";"OK";100;100;"+01173438";"+05178103";;2;1;"BL_GCS_D";"150890300022400023";4;1;4;63;6406063023;4;1;;5
"6561";0;100;1;1;1;0;0;"Jane";"Doe";"Eichstr. 15";"25767";"Bunsoh";"Eichstr. 15";"25767";"Bunsoh";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00932032";"+05416322";;2;1;"BL_GCS_D";"010510150000900015";4;1;24;95;25767095015;4;1;;5
"6562";0;100;1;1;1;0;0;"John";"Doe";"Hofaeckerstr. 10 D";"05300";"Turgi";"Hofaeckerstr. 10 D";"05300";"Turgi";"5";"NF";"NF";"NC";"NC";"AC";0;0;;;;;5;"BL_GCS_D";;;5;;;;;5;;5
"6563";0;100;1;1;1;0;0;"John";"Doe";"Eichelbergstr. 12";"76476";"Bischweier";"Eichelbergstr. 12";"76476";"Bischweier";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00828584";"+04883880";;2;1;"BL_GCS_D";"082160060001100012";4;1;76;7;76476007012;4;1;;5
"6564";0;100;1;1;1;0;0;"John";"Doe";"Eichelbergstr. 12";"76476";"Bischweier";"Eichelbergstr. 12";"76476";"Bischweier";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00828584";"+04883880";;2;1;"BL_GCS_D";"082160060001100012";4;1;76;7;76476007012;4;1;;5
"6565";0;100;1;1;1;0;0;"Jane";"Doe";"Kasseler Landstr. 8";"37081";"Goettingen";"Kasseler Landstr. 8";"37081";"Göttingen";"2";"OK";"C";"OK";"OK";"OK";100;100;"+00990970";"+05153411";;2;1;"BL_GCS_D";"031520120091100008";3;1;34;67;37081067008;4;1;;5
"6566";0;100;1;1;1;0;0;"Jane";"Doe";"Dorfstr. 7";"06369";"Glauzig";"Dorfstr. 7";"06369";"Glauzig";"3";"OK";"OK";"OK";"NF";"OK";100;100;"+01199167";"+05165434";1;5;3;"BL_GCS_D";"150823770000000000";5;3;4;9;6369009007;5;3;;5
"6567";0;100;1;1;1;0;0;"Jane";"Doe";"Lehenstr. 7";"73630";"Remshalden";"Lehenstr. 7";"73630";"Remshalden";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00942353";"+04881651";;2;1;"BL_GCS_D";"081190900012400007";3;1;73;85;73630085007;4;1;;5
"6568";0;100;1;1;1;0;0;"John";"Doe";"Goernitzweg 4";"04703";"Leisnig/Ot Fischend.";"Görnitzweg 4";"04703";"Leisnig";"3";"OK";"C";"C";"OK";"OK";80;100;"+01292160";"+05117096";;2;1;"BL_GCS_D";"145223100006000004";4;1;4;130;4703130004;4;1;;5
"6569";0;100;1;1;1;0;0;"John";"Doe";"Wiesenstr. 6";"98673";"Eisfeld";"Wiesenstr. 6";"98673";"Eisfeld";"3";"OK";"OK";"OK";"NF";"OK";100;100;"+01090573";"+05042219";;2;1;"BL_GCS_D";"160690120014700006";4;1;99;102;98673102006;4;1;;5
"6570";0;100;1;1;1;0;0;"Jane";"Doe";"Bahnhofstr. 20/1";"71063";"Sindelfingen";"Bahnhofstr. 20/1";"71063";"Sindelfingen";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00900229";"+04870523";;2;1;"BL_GCS_D";"0811504500075000201";3;1;72;10;71063010020;4;1;;5
"6571";0;100;1;1;1;0;0;"Jane";"Doe";"Allmendweg 7";"66453";"Gersheim";"Allmendweg 7";"66453";"Gersheim";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00723572";"+04915390";;2;1;"BL_GCS_D";"100451130000100007";4;1;67;1;66453001007;4;1;;5
"6572";0;100;1;1;1;0;0;"John";"Doe";"Albrechtstr. 52";"72336";"Balingen";"Albrechtstr. 52";"72336";"Balingen";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00885049";"+04828324";;2;1;"BL_GCS_D";"084170020001100052";3;1;72;5;72336005052;4;1;;5
"6573";0;100;1;1;1;0;0;"John";"Doe";"Schilfbreite 48";"39120";"Magdeburg";"Schilfbreite 48";"39120";"Magdeburg";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+01162330";"+05209422";;2;1;"BL_GCS_D";"150030000237000048";3;1;39;43;39120043048;3;1;;5
"6574";0;100;1;1;1;0;0;"John";"Doe";"Bahnhofstr. 70";"73333";"Gingen";"Bahnhofstr. 70";"73333";"Gingen an der Fils";"2";"OK";"C";"OK";"OK";"OK";100;100;"+00978719";"+04866056";;2;1;"BL_GCS_D";"081170250001200070";3;1;73;7;73333007070;4;1;;5
"6575";0;100;1;1;1;0;0;"John";"Doe";"Burgunder Str. 5";"79639";"Grenzach-Wyhlen";"Burgunderstr. 5";"79639";"Grenzach-Wyhlen";"2";"OK";"OK";"C";"OK";"OK";100;100;"+00768870";"+04754467";;2;1;"BL_GCS_D";"083361050005000005";4;1;77;19;79639019005;4;1;;5
"6576";0;100;1;1;1;0;0;"Jane";"Doe";"Scharnhorststr. 12";"31675";"Bueckeburg";"Scharnhorststr. 12";"31675";"Bückeburg";"2";"OK";"C";"OK";"OK";"OK";100;100;"+00904899";"+05226587";;2;1;"BL_GCS_D";"032570090031700012";4;1;30;156;31675156012;4;1;;5
"6577";0;100;1;1;1;0;0;"Jane";"Doe";"Mittelgrundweg 11";"76776";"Neuburg";"Mittelgrundweg 11";"76776";"Neuburg am Rhein";"2";"OK";"C";"OK";"OK";"OK";100;100;"+00824470";"+04899370";;4;3;"BL_GCS_D";"073340210003100011";4;1;76;38;76776038011;4;1;;5
"6578";0;100;1;1;1;0;0;"Jane";"Doe";"Roemerstr. 25";"71155";"Altdorf";"Römerstr. 25";"71155";"Altdorf";"2";"OK";"OK";"C";"OK";"OK";100;100;"+00899763";"+04863442";;2;1;"BL_GCS_D";"081150020004800025";4;1;72;66;71155066025;4;1;;5
"6579";0;100;1;1;1;0;0;"John";"Doe";"Lessingstr. 24";"15374";"Muenchberg";"Lessingstr. 24";"15374";"Muenchberg";"4";"NF";"SL";"NC";"NC";"AC";0;0;;;;;5;"BL_GCS_D";;;5;;;;;5;;5
"6580";0;100;1;1;1;0;0;"Jane";"Doe";"Labachstr.27";"66793";"Saarwellingen";"Labachstr. 27";"66793";"Saarwellingen";"2";"OK";"OK";"C";"OK";"OK";100;100;"+00687017";"+04936008";;2;1;"BL_GCS_D";"100441160014900027";4;1;67;178;66793178027;4;1;;5
"6581";0;100;1;1;1;0;0;"Jane";"Doe";"Karlstr. 32";"66557";"Illingen";"Karlstr. 32";"66557";"Illingen";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00709347";"+04939579";;2;1;"BL_GCS_D";"100431120016600032";4;1;67;98;66557098032;4;1;;5
"6582";0;100;1;1;1;0;0;"John";"Doe";"Dieselstr. 12";"32657";"Lemgo";"Dieselstr. 12";"32657";"Lemgo";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00889964";"+05201567";;2;1;"BL_GCS_D";"057660440016500012";4;1;33;79;32657079012;4;1;;5
"6583";0;100;1;1;1;0;0;"Jane";"Doe";"Schaelzigweg 93";"68723";"Schwetzingen";"Schälzigweg 93";"68723";"Schwetzingen";"2";"OK";"OK";"C";"OK";"OK";100;100;"+00856743";"+04937606";;2;1;"BL_GCS_D";"082260840029200093";3;1;67;354;68723354093;4;1;;5
"6584";0;100;1;1;1;0;0;"Jane";"Doe";"Hubertusstr. 12";"73614";"Schorndorf";"Hubertusstr. 12";"73614";"Schorndorf";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00955230";"+04883251";;2;1;"BL_GCS_D";"081190670027800012";4;1;73;153;73614153012;4;1;;5
"6585";0;100;1;1;1;0;0;"John";"Doe";"Gerhard-Marcks-Str. 6";"06124";"Halle";"Gerhard-Marcks-Str. 6";"06124";"Halle (Saale)";"2";"OK";"C";"OK";"OK";"OK";100;100;"+01193489";"+05147875";;2;1;"BL_GCS_D";"150020000091500006";4;1;4;26;6124026006;4;1;;5
"6586";0;100;1;1;1;0;0;"John";"Doe";"Bahnstr. 8";"47918";"Toenisvorst";"Bahnstr. 8";"47918";"Tönisvorst";"2";"OK";"C";"OK";"OK";"OK";100;100;"+00649700";"+05132036";;2;1;"BL_GCS_D";"051660280003900008";4;1;47;15;47918015008;4;1;;5
"6587";0;100;1;1;1;0;0;"John";"Doe";"Kohlbergstr. 27";"58540";"Meinerzhagen";"Kohlbergstr. 27";"58540";"Meinerzhagen";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00765737";"+05110651";;2;1;"BL_GCS_D";"059620360021000027";3;1;58;89;58540089027;4;1;;5
"6588";0;100;1;1;1;0;0;"John";"Doe";"Am Kirchenfeld 2";"94113";"Tiefenbach";"Am Kirchenfeld 2";"94113";"Tiefenbach";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+01332212";"+04864260";;2;1;"BL_GCS_D";"092751510001300002";4;1;93;4;94113004002;4;1;;5
"6589";0;100;1;1;1;0;0;"John";"Doe";"Zwickauer Str. 504";"09117";"Chemnitz";"Zwickauer Str. 504";"09117";"Chemnitz";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+01284063";"+05081602";;4;3;"BL_GCS_D";"145110000300800504";3;1;8;112;9117112504;3;1;;5
"6590";0;100;1;1;1;0;0;"John";"Doe";"Roter Weg 4";"32429";"Minden";"Roter Weg 4";"32429";"Minden";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00887562";"+05226055";;2;1;"BL_GCS_D";"057700240152000004";4;1;33;181;32429181004;4;1;;5
"6591";0;100;1;1;1;0;0;"John";"Doe";"Adolf-Bensinger-Str. 30";"68782";"Bruehl";"Adolf-Bensinger-Str. 30";"68782";"Brühl";"2";"OK";"C";"OK";"OK";"OK";100;100;"+00853770";"+04939140";;2;1;"BL_GCS_D";"082260090000400030";4;1;67;171;68782171030;4;1;;5
"6592";0;100;1;1;1;0;0;"John";"Doe";"Taunusstr. 54";"63067";"Offenbach";"Taunusstr. 54";"63067";"Offenbach am Main";"2";"OK";"C";"OK";"OK";"OK";100;100;"+00875324";"+05011018";;2;1;"BL_GCS_D";"064130000091500054";3;1;63;46;63067046054;4;1;;5
"6593";0;100;1;1;1;0;0;"John";"Doe";"Paul-Neck-Str. 11";"02625";"Bautzen";"Paul-Neck-Str. 11";"02625";"Bautzen";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+01444737";"+05117827";;2;1;"BL_GCS_D";"146250200034200011";3;1;1;251;2625251011;4;1;;5
"6594";0;100;1;1;1;0;0;"John";"Doe";"Augustenstr. 107";"80798";"Munchen";"Augustenstr. 107";"80798";"München";"3";"OK";"C";"OK";"OK";"OK";85;100;"+01156565";"+04815333";;2;1;"BL_GCS_D";"091620000071800107";3;1;85;4;80798004107;3;1;;5
"6595";0;100;1;1;1;0;0;"Jane";"Doe";"Hauptstr. 82";"77963";"Schwanau";"Hauptstr. 82";"77963";"Schwanau";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00775987";"+04832505";;2;1;"BL_GCS_D";"083171500003700082";4;1;77;25;77963025082;4;1;;5
"6596";0;100;1;1;1;0;0;"John";"Doe";"Auf den Espen 28";"66679";"Losheim";"Auf den Espen 28";"66679";"Losheim am See";"2";"OK";"C";"OK";"OK";"OK";100;100;"+00677786";"+04948979";;2;1;"BL_GCS_D";"100421120003800028";4;1;67;135;66679135028;4;1;;5
"6597";0;100;1;1;1;0;0;"John";"Doe";"Am Schuetzenwaeldchen 52";"32139";"Spenge";"Am Schützenwäldchen 52";"32139";"Spenge";"2";"OK";"OK";"C";"OK";"OK";100;100;"+00847662";"+05212354";;2;1;"BL_GCS_D";"057580320002100052";4;1;33;233;32139233052;4;1;;5
"6598";0;100;1;1;1;0;0;"Jane";"Doe";"Nordholzer Str.13";"89297";"Roggenburg";"Nordholzer Str. 13";"89297";"Roggenburg";"2";"OK";"OK";"C";"OK";"OK";100;100;"+01021980";"+04826421";;2;1;"BL_GCS_D";"097751490007800013";4;1;89;49;89297049013;4;1;;5
"6599";0;100;1;1;1;0;0;"Jane";"Doe";"Herzogswalder Str.32";"01169";"Dresden";"Herzogswalder Str. 32";"01169";"Dresden";"2";"OK";"OK";"C";"OK";"OK";100;100;"+01367306";"+05104800";;2;1;"BL_GCS_D";"146120000250000032";3;1;1;28;1169028032;4;1;;5
"6600";0;100;1;1;1;0;0;"John";"Doe";"Ruhrstr. 7";"63533";"Mainhausen";"Ruhrstr. 7";"63533";"Mainhausen";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00899101";"+05002029";;2;1;"BL_GCS_D";"064380070010500007";4;1;63;76;63533076007;4;1;;5
